"Year","Month","Day","Hour","Temp","Warm_year"
2008,7,26,21,25.453,NA
2008,7,26,22,21.318,NA
2008,7,26,23,19.389,NA
2008,7,27,0,18.2,NA
2008,7,27,1,16.963,NA
2008,7,27,2,16.249,NA
2008,7,27,3,15.772,NA
2008,7,27,4,14.361,NA
2008,7,27,5,13.449,NA
2008,7,27,6,13.93,NA
2008,7,27,7,16.439,NA
2008,7,27,8,20.388,NA
2008,7,27,9,23.497,NA
2008,7,27,10,25.647,NA
2008,7,27,11,27.604,NA
2008,7,27,12,28.916,NA
2008,7,27,13,30.9,NA
2008,7,27,14,31.868,NA
2008,7,27,15,32.536,NA
2008,7,27,16,32.278,NA
2008,7,27,17,30.167,NA
2008,7,27,18,28.345,NA
2008,7,27,19,24.726,NA
2008,7,27,20,20.936,NA
2008,7,27,21,18.794,NA
2008,7,27,22,17.534,NA
2008,7,27,23,16.939,NA
2008,7,28,0,16.249,NA
2008,7,28,1,15.318,NA
2008,7,28,2,14.577,NA
2008,7,28,3,13.473,NA
2008,7,28,4,12.823,NA
2008,7,28,5,12.461,NA
2008,7,28,6,12.558,NA
2008,7,28,7,15.031,NA
2008,7,28,8,17.891,NA
2008,7,28,9,20.722,NA
2008,7,28,10,23.016,NA
2008,7,28,11,25.258,NA
2008,7,28,12,27.136,NA
2008,7,28,13,28.493,NA
2008,7,28,14,29.515,NA
2008,7,28,15,30.571,NA
2008,7,28,16,30.697,NA
2008,7,28,17,30.268,NA
2008,7,28,18,28.493,NA
2008,7,28,19,26.451,NA
2008,7,28,20,24.436,NA
2008,7,28,21,21.103,NA
2008,7,28,22,18.889,NA
2008,7,28,23,18.105,NA
2008,7,29,0,17.344,NA
2008,7,29,1,16.987,NA
2008,7,29,2,15.891,NA
2008,7,29,3,15.676,NA
2008,7,29,4,15.438,NA
2008,7,29,5,14.864,NA
2008,7,29,6,14.96,NA
2008,7,29,7,16.249,NA
2008,7,29,8,18.937,NA
2008,7,29,9,21.533,NA
2008,7,29,10,23.665,NA
2008,7,29,11,26.158,NA
2008,7,29,12,27.949,NA
2008,7,29,13,29.84,NA
2008,7,29,14,31.408,NA
2008,7,29,15,32.587,NA
2008,7,29,16,32.175,NA
2008,7,29,17,30.571,NA
2008,7,29,18,28.742,NA
2008,7,29,19,25.695,NA
2008,7,29,20,22.011,NA
2008,7,29,21,19.984,NA
2008,7,29,22,18.58,NA
2008,7,29,23,17.272,NA
2008,7,30,0,15.843,NA
2008,7,30,1,14.697,NA
2008,7,30,2,14.026,NA
2008,7,30,3,13.882,NA
2008,7,30,4,13.546,NA
2008,7,30,5,13.161,NA
2008,7,30,6,13.497,NA
2008,7,30,7,15.652,NA
2008,7,30,8,18.58,NA
2008,7,30,9,21.915,NA
2008,7,30,10,24.122,NA
2008,7,30,11,26.5,NA
2008,7,30,12,28.419,NA
2008,7,30,13,30.091,NA
2008,7,30,14,31.331,NA
2008,7,30,15,32.458,NA
2008,7,30,16,32.433,NA
2008,7,30,17,31.306,NA
2008,7,30,18,28.642,NA
2008,7,30,19,25.501,NA
2008,7,30,20,21.891,NA
2008,7,30,21,19.484,NA
2008,7,30,22,18.604,NA
2008,7,30,23,17.629,NA
2008,7,31,0,17.082,NA
2008,7,31,1,15.342,NA
2008,7,31,2,14.601,NA
2008,7,31,3,14.122,NA
2008,7,31,4,13.738,NA
2008,7,31,5,13.353,NA
2008,7,31,6,13.57,NA
2008,7,31,7,15.915,NA
2008,7,31,8,19.46,NA
2008,7,31,9,22.369,NA
2008,7,31,10,25.016,NA
2008,7,31,11,27.308,NA
2008,7,31,12,28.866,NA
2008,7,31,13,30.52,NA
2008,7,31,14,32.021,NA
2008,7,31,15,33.313,NA
2008,7,31,16,33.757,NA
2008,7,31,17,31.816,NA
2008,7,31,18,28.692,NA
2008,7,31,19,25.355,NA
2008,7,31,20,21.748,NA
2008,7,31,21,19.96,NA
2008,7,31,22,18.818,NA
2008,7,31,23,18.366,NA
2008,8,1,0,17.439,NA
2008,8,1,1,16.201,NA
2008,8,1,2,14.433,NA
2008,8,1,3,13.618,NA
2008,8,1,4,13.473,NA
2008,8,1,5,12.944,NA
2008,8,1,6,13.016,NA
2008,8,1,7,15.915,NA
2008,8,1,8,19.389,NA
2008,8,1,9,21.676,NA
2008,8,1,10,24.243,NA
2008,8,1,11,26.573,NA
2008,8,1,12,28.692,NA
2008,8,1,13,30.672,NA
2008,8,1,14,32.15,NA
2008,8,1,15,33.001,NA
2008,8,1,16,30.343,NA
2008,8,1,17,29.414,NA
2008,8,1,18,27.974,NA
2008,8,1,19,24.726,NA
2008,8,1,20,22.465,NA
2008,8,1,21,21.318,NA
2008,8,1,22,19.674,NA
2008,8,1,23,18.985,NA
2008,8,2,0,17.558,NA
2008,8,2,1,16.249,NA
2008,8,2,2,15.366,NA
2008,8,2,3,15.008,NA
2008,8,2,4,14.96,NA
2008,8,2,5,14.864,NA
2008,8,2,6,15.199,NA
2008,8,2,7,18.057,NA
2008,8,2,8,21.032,NA
2008,8,2,9,24.243,NA
2008,8,2,10,26.158,NA
2008,8,2,11,27.702,NA
2008,8,2,12,29.19,NA
2008,8,2,13,30.066,NA
2008,8,2,14,30.925,NA
2008,8,2,15,31.612,NA
2008,8,2,16,31.306,NA
2008,8,2,17,29.84,NA
2008,8,2,18,27.235,NA
2008,8,2,19,24.871,NA
2008,8,2,20,23.497,NA
2008,8,2,21,19.579,NA
2008,8,2,22,19.08,NA
2008,8,2,23,17.344,NA
2008,8,3,0,16.725,NA
2008,8,3,1,14.864,NA
2008,8,3,2,14.745,NA
2008,8,3,3,13.93,NA
2008,8,3,4,12.775,NA
2008,8,3,5,12.171,NA
2008,8,3,6,12.195,NA
2008,8,3,7,14.385,NA
2008,8,3,8,17.986,NA
2008,8,3,9,20.65,NA
2008,8,3,10,22.633,NA
2008,8,3,11,24.847,NA
2008,8,3,12,26.134,NA
2008,8,3,13,27.112,NA
2008,8,3,14,28.023,NA
2008,8,3,15,28.543,NA
2008,8,3,16,28.419,NA
2008,8,3,17,27.407,NA
2008,8,3,18,25.331,NA
2008,8,3,19,22.154,NA
2008,8,3,20,19.698,NA
2008,8,3,21,18.152,NA
2008,8,3,22,16.344,NA
2008,8,3,23,15.175,NA
2008,8,4,0,14.505,NA
2008,8,4,1,13.906,NA
2008,8,4,2,13.257,NA
2008,8,4,3,12.751,NA
2008,8,4,4,12.534,NA
2008,8,4,5,12.268,NA
2008,8,4,6,12.606,NA
2008,8,4,7,14.529,NA
2008,8,4,8,17.748,NA
2008,8,4,9,20.293,NA
2008,8,4,10,22.753,NA
2008,8,4,11,25.186,NA
2008,8,4,12,26.573,NA
2008,8,4,13,28.048,NA
2008,8,4,14,28.692,NA
2008,8,4,15,29.54,NA
2008,8,4,16,29.815,NA
2008,8,4,17,28.543,NA
2008,8,4,18,25.817,NA
2008,8,4,19,23.04,NA
2008,8,4,20,20.269,NA
2008,8,4,21,18.366,NA
2008,8,4,22,16.606,NA
2008,8,4,23,15.748,NA
2008,8,5,0,14.577,NA
2008,8,5,1,14.314,NA
2008,8,5,2,13.425,NA
2008,8,5,3,12.509,NA
2008,8,5,4,12.05,NA
2008,8,5,5,11.662,NA
2008,8,5,6,11.904,NA
2008,8,5,7,13.978,NA
2008,8,5,8,17.701,NA
2008,8,5,9,19.912,NA
2008,8,5,10,22.8,NA
2008,8,5,11,25.065,NA
2008,8,5,12,26.353,NA
2008,8,5,13,27.014,NA
2008,8,5,14,27.801,NA
2008,8,5,15,28.493,NA
2008,8,5,16,27.702,NA
2008,8,5,17,26.426,NA
2008,8,5,18,25.355,NA
2008,8,5,19,22.848,NA
2008,8,5,20,21.366,NA
2008,8,5,21,20.103,NA
2008,8,5,22,19.722,NA
2008,8,5,23,19.888,NA
2008,8,6,0,19.318,NA
2008,8,6,1,18.271,NA
2008,8,6,2,17.796,NA
2008,8,6,3,17.32,NA
2008,8,6,4,16.272,NA
2008,8,6,5,16.01,NA
2008,8,6,6,16.106,NA
2008,8,6,7,18.152,NA
2008,8,6,8,20.865,NA
2008,8,6,9,23.665,NA
2008,8,6,10,25.55,NA
2008,8,6,11,27.481,NA
2008,8,6,12,28.717,NA
2008,8,6,13,30.041,NA
2008,8,6,14,30.697,NA
2008,8,6,15,31.103,NA
2008,8,6,16,30.95,NA
2008,8,6,17,29.34,NA
2008,8,6,18,28.32,NA
2008,8,6,19,25.21,NA
2008,8,6,20,25.089,NA
2008,8,6,21,21.843,NA
2008,8,6,22,20.531,NA
2008,8,6,23,19.127,NA
2008,8,7,0,18.033,NA
2008,8,7,1,17.177,NA
2008,8,7,2,16.725,NA
2008,8,7,3,16.534,NA
2008,8,7,4,15.461,NA
2008,8,7,5,14.697,NA
2008,8,7,6,14.84,NA
2008,8,7,7,16.701,NA
2008,8,7,8,20.126,NA
2008,8,7,9,22.489,NA
2008,8,7,10,24.823,NA
2008,8,7,11,26.818,NA
2008,8,7,12,28.866,NA
2008,8,7,13,30.293,NA
2008,8,7,14,31.74,NA
2008,8,7,15,31.944,NA
2008,8,7,16,31.765,NA
2008,8,7,17,30.192,NA
2008,8,7,18,27.382,NA
2008,8,7,19,23.833,NA
2008,8,7,20,20.65,NA
2008,8,7,21,18.889,NA
2008,8,7,22,17.32,NA
2008,8,7,23,16.415,NA
2008,8,8,0,16.249,NA
2008,8,8,1,15.533,NA
2008,8,8,2,15.008,NA
2008,8,8,3,14.792,NA
2008,8,8,4,14.002,NA
2008,8,8,5,13.353,NA
2008,8,8,6,13.04,NA
2008,8,8,7,14.912,NA
2008,8,8,8,19.127,NA
2008,8,8,9,21.366,NA
2008,8,8,10,23.569,NA
2008,8,8,11,25.404,NA
2008,8,8,12,26.72,NA
2008,8,8,13,28.444,NA
2008,8,8,14,29.315,NA
2008,8,8,15,29.29,NA
2008,8,8,16,29.04,NA
2008,8,8,17,27.186,NA
2008,8,8,18,24.847,NA
2008,8,8,19,22.25,NA
2008,8,8,20,19.294,NA
2008,8,8,21,17.486,NA
2008,8,8,22,16.272,NA
2008,8,8,23,15.533,NA
2008,8,9,0,14.792,NA
2008,8,9,1,13.112,NA
2008,8,9,2,12.558,NA
2008,8,9,3,12.389,NA
2008,8,9,4,11.929,NA
2008,8,9,5,11.613,NA
2008,8,9,6,11.443,NA
2008,8,9,7,13.594,NA
2008,8,9,8,16.939,NA
2008,8,9,9,19.341,NA
2008,8,9,10,22.13,NA
2008,8,9,11,24.002,NA
2008,8,9,12,26.231,NA
2008,8,9,13,27.604,NA
2008,8,9,14,28.543,NA
2008,8,9,15,29.439,NA
2008,8,9,16,29.515,NA
2008,8,9,17,28.667,NA
2008,8,9,18,26.989,NA
2008,8,9,19,23.448,NA
2008,8,9,20,21.175,NA
2008,8,9,21,19.294,NA
2008,8,9,22,17.582,NA
2008,8,9,23,16.511,NA
2008,8,10,0,15.843,NA
2008,8,10,1,14.888,NA
2008,8,10,2,13.618,NA
2008,8,10,3,13.185,NA
2008,8,10,4,12.823,NA
2008,8,10,5,12.509,NA
2008,8,10,6,12.606,NA
2008,8,10,7,15.031,NA
2008,8,10,8,19.698,NA
2008,8,10,9,22.417,NA
2008,8,10,10,25.38,NA
2008,8,10,11,27.038,NA
2008,8,10,12,28.543,NA
2008,8,10,13,30.293,NA
2008,8,10,14,30.824,NA
2008,8,10,15,31.74,NA
2008,8,10,16,31.153,NA
2008,8,10,17,29.389,NA
2008,8,10,18,26.916,NA
2008,8,10,19,24.46,NA
2008,8,10,20,22.226,NA
2008,8,10,21,20.65,NA
2008,8,10,22,20.198,NA
2008,8,10,23,19.27,NA
2008,8,11,0,18.723,NA
2008,8,11,1,18.58,NA
2008,8,11,2,17.034,NA
2008,8,11,3,15.605,NA
2008,8,11,4,14.96,NA
2008,8,11,5,14.457,NA
2008,8,11,6,14.625,NA
2008,8,11,7,17.058,NA
2008,8,11,8,21.342,NA
2008,8,11,9,24.823,NA
2008,8,11,10,28.295,NA
2008,8,11,11,30.369,NA
2008,8,11,12,32.253,NA
2008,8,11,13,33.521,NA
2008,8,11,14,33.757,NA
2008,8,11,15,34.202,NA
2008,8,11,16,34.15,NA
2008,8,11,17,32.33,NA
2008,8,11,18,29.941,NA
2008,8,11,19,27.259,NA
2008,8,11,20,25.355,NA
2008,8,11,21,24.581,NA
2008,8,11,22,22.226,NA
2008,8,11,23,20.317,NA
2008,8,12,0,19.484,NA
2008,8,12,1,18.152,NA
2008,8,12,2,16.725,NA
2008,8,12,3,15.748,NA
2008,8,12,4,15.294,NA
2008,8,12,5,14.745,NA
2008,8,12,6,14.697,NA
2008,8,12,7,16.654,NA
2008,8,12,8,21.032,NA
2008,8,12,9,23.497,NA
2008,8,12,10,26.304,NA
2008,8,12,11,28.816,NA
2008,8,12,12,30.95,NA
2008,8,12,13,32.691,NA
2008,8,12,14,33.548,NA
2008,8,12,15,33.835,NA
2008,8,12,16,33.079,NA
2008,8,12,17,31.459,NA
2008,8,12,18,29.015,NA
2008,8,12,19,26.451,NA
2008,8,12,20,25.695,NA
2008,8,12,21,26.182,NA
2008,8,12,22,23.4,NA
2008,8,12,23,21.533,NA
2008,8,13,0,20.341,NA
2008,8,13,1,19.151,NA
2008,8,13,2,18.414,NA
2008,8,13,3,17.677,NA
2008,8,13,4,17.415,NA
2008,8,13,5,17.082,NA
2008,8,13,6,17.272,NA
2008,8,13,7,19.222,NA
2008,8,13,8,22.824,NA
2008,8,13,9,26.304,NA
2008,8,13,10,28.642,NA
2008,8,13,11,30.849,NA
2008,8,13,12,32.665,NA
2008,8,13,13,35.262,NA
2008,8,13,14,36.444,NA
2008,8,13,15,36.362,NA
2008,8,13,16,36.092,NA
2008,8,13,17,34.598,NA
2008,8,13,18,31.331,NA
2008,8,13,19,28.196,NA
2008,8,13,20,27.259,NA
2008,8,13,21,26.72,NA
2008,8,13,22,25.598,NA
2008,8,13,23,22.561,NA
2008,8,14,0,21.175,NA
2008,8,14,1,19.865,NA
2008,8,14,2,18.509,NA
2008,8,14,3,17.463,NA
2008,8,14,4,16.677,NA
2008,8,14,5,16.129,NA
2008,8,14,6,16.415,NA
2008,8,14,7,18.652,NA
2008,8,14,8,23.569,NA
2008,8,14,9,26.28,NA
2008,8,14,10,28.965,NA
2008,8,14,11,31.586,NA
2008,8,14,12,33.966,NA
2008,8,14,13,35.502,NA
2008,8,14,14,36.389,NA
2008,8,14,15,37.48,NA
2008,8,14,16,37.673,NA
2008,8,14,17,35.85,NA
2008,8,14,18,33.105,NA
2008,8,14,19,28.99,NA
2008,8,14,20,25.55,NA
2008,8,14,21,23.954,NA
2008,8,14,22,22.274,NA
2008,8,14,23,21.27,NA
2008,8,15,0,20.031,NA
2008,8,15,1,19.77,NA
2008,8,15,2,19.08,NA
2008,8,15,3,17.605,NA
2008,8,15,4,17.32,NA
2008,8,15,5,16.701,NA
2008,8,15,6,16.582,NA
2008,8,15,7,19.341,NA
2008,8,15,8,22.513,NA
2008,8,15,9,25.137,NA
2008,8,15,10,29.115,NA
2008,8,15,11,31.97,NA
2008,8,15,12,33.652,NA
2008,8,15,13,35.529,NA
2008,8,15,14,36.525,NA
2008,8,15,15,36.579,NA
2008,8,15,16,33.365,NA
2008,8,15,17,33.209,NA
2008,8,15,18,31.663,NA
2008,8,15,19,30.444,NA
2008,8,15,20,27.456,NA
2008,8,15,21,24.243,NA
2008,8,15,22,22.585,NA
2008,8,15,23,21.939,NA
2008,8,16,0,21.748,NA
2008,8,16,1,21.27,NA
2008,8,16,2,21.604,NA
2008,8,16,3,20.936,NA
2008,8,16,4,19.318,NA
2008,8,16,5,18.438,NA
2008,8,16,6,17.582,NA
2008,8,16,7,19.222,NA
2008,8,16,8,22.465,NA
2008,8,16,9,24.267,NA
2008,8,16,10,27.284,NA
2008,8,16,11,29.54,NA
2008,8,16,12,31.561,NA
2008,8,16,13,33.235,NA
2008,8,16,14,34.202,NA
2008,8,16,15,34.36,NA
2008,8,16,16,33.417,NA
2008,8,16,17,30.748,NA
2008,8,16,18,28.444,NA
2008,8,16,19,25.283,NA
2008,8,16,20,23.28,NA
2008,8,16,21,21.461,NA
2008,8,16,22,19.793,NA
2008,8,16,23,19.722,NA
2008,8,17,0,18.866,NA
2008,8,17,1,17.724,NA
2008,8,17,2,16.654,NA
2008,8,17,3,15.986,NA
2008,8,17,4,15.533,NA
2008,8,17,5,15.796,NA
2008,8,17,6,16.225,NA
2008,8,17,7,17.51,NA
2008,8,17,8,19.674,NA
2008,8,17,9,22.082,NA
2008,8,17,10,24.508,NA
2008,8,17,11,25.404,NA
2008,8,17,12,26.842,NA
2008,8,17,13,28.171,NA
2008,8,17,14,27.949,NA
2008,8,17,15,28.245,NA
2008,8,17,16,28.221,NA
2008,8,17,17,26.549,NA
2008,8,17,18,24.677,NA
2008,8,17,19,21.891,NA
2008,8,17,20,20.484,NA
2008,8,17,21,18.985,NA
2008,8,17,22,18.39,NA
2008,8,17,23,17.463,NA
2008,8,18,0,17.011,NA
2008,8,18,1,16.32,NA
2008,8,18,2,15.461,NA
2008,8,18,3,14.888,NA
2008,8,18,4,14.29,NA
2008,8,18,5,13.978,NA
2008,8,18,6,13.93,NA
2008,8,18,7,15.915,NA
2008,8,18,8,18.604,NA
2008,8,18,9,20.507,NA
2008,8,18,10,22.561,NA
2008,8,18,11,24.291,NA
2008,8,18,12,25.137,NA
2008,8,18,13,25.768,NA
2008,8,18,14,25.817,NA
2008,8,18,15,26.916,NA
2008,8,18,16,25.963,NA
2008,8,18,17,24.726,NA
2008,8,18,18,22.992,NA
2008,8,18,19,20.936,NA
2008,8,18,20,19.08,NA
2008,8,18,21,18.985,NA
2008,8,18,22,19.436,NA
2008,8,18,23,18.961,NA
2008,8,19,0,18.628,NA
2008,8,19,1,16.749,NA
2008,8,19,2,15.27,NA
2008,8,19,3,15.151,NA
2008,8,19,4,14.433,NA
2008,8,19,5,13.882,NA
2008,8,19,6,14.505,NA
2008,8,19,7,16.034,NA
2008,8,19,8,17.724,NA
2008,8,19,9,19.294,NA
2008,8,19,10,22.393,NA
2008,8,19,11,23.04,NA
2008,8,19,12,24.871,NA
2008,8,19,13,26.085,NA
2008,8,19,14,26.646,NA
2008,8,19,15,27.235,NA
2008,8,19,16,26.842,NA
2008,8,19,17,26.28,NA
2008,8,19,18,25.016,NA
2008,8,19,19,22.896,NA
2008,8,19,20,20.77,NA
2008,8,19,21,19.222,NA
2008,8,19,22,17.558,NA
2008,8,19,23,17.011,NA
2008,8,20,0,17.605,NA
2008,8,20,1,16.415,NA
2008,8,20,2,15.27,NA
2008,8,20,3,14.457,NA
2008,8,20,4,13.906,NA
2008,8,20,5,13.642,NA
2008,8,20,6,13.642,NA
2008,8,20,7,15.318,NA
2008,8,20,8,18.866,NA
2008,8,20,9,21.867,NA
2008,8,20,10,24.171,NA
2008,8,20,11,25.793,NA
2008,8,20,12,27.308,NA
2008,8,20,13,28.742,NA
2008,8,20,14,29.29,NA
2008,8,20,15,29.941,NA
2008,8,20,16,29.79,NA
2008,8,20,17,29.49,NA
2008,8,20,18,27.751,NA
2008,8,20,19,25.307,NA
2008,8,20,20,23.472,NA
2008,8,20,21,22.465,NA
2008,8,20,22,21.175,NA
2008,8,20,23,20.412,NA
2008,8,21,0,19.722,NA
2008,8,21,1,22.202,NA
2008,8,21,2,22.178,NA
2008,8,21,3,21.891,NA
2008,8,21,4,21.891,NA
2008,8,21,5,21.127,NA
2008,8,21,6,20.65,NA
2008,8,21,7,21.056,NA
2008,8,21,8,23.184,NA
2008,8,21,9,24.871,NA
2008,8,21,10,26.524,NA
2008,8,21,11,27.579,NA
2008,8,21,12,28.221,NA
2008,8,21,13,29.29,NA
2008,8,21,14,29.414,NA
2008,8,21,15,29.59,NA
2008,8,21,16,29.14,NA
2008,8,21,17,28.245,NA
2008,8,21,18,26.549,NA
2008,8,21,19,24.098,NA
2008,8,21,20,22.25,NA
2008,8,21,21,21.103,NA
2008,8,21,22,20.15,NA
2008,8,21,23,19.08,NA
2008,8,22,0,18.366,NA
2008,8,22,1,17.177,NA
2008,8,22,2,16.415,NA
2008,8,22,3,16.034,NA
2008,8,22,4,15.796,NA
2008,8,22,5,15.676,NA
2008,8,22,6,15.533,NA
2008,8,22,7,16.939,NA
2008,8,22,8,20.103,NA
2008,8,22,9,22.992,NA
2008,8,22,10,25.939,NA
2008,8,22,11,27.358,NA
2008,8,22,12,28.816,NA
2008,8,22,13,30.243,NA
2008,8,22,14,30.419,NA
2008,8,22,15,30.849,NA
2008,8,22,16,30.268,NA
2008,8,22,17,29.29,NA
2008,8,22,18,27.702,NA
2008,8,22,19,24.75,NA
2008,8,22,20,24.605,NA
2008,8,22,21,23.424,NA
2008,8,22,22,20.507,NA
2008,8,22,23,18.652,NA
2008,8,23,0,17.938,NA
2008,8,23,1,17.082,NA
2008,8,23,2,16.796,NA
2008,8,23,3,15.7,NA
2008,8,23,4,15.223,NA
2008,8,23,5,14.745,NA
2008,8,23,6,14.745,NA
2008,8,23,7,16.082,NA
2008,8,23,8,19.175,NA
2008,8,23,9,21.604,NA
2008,8,23,10,24.267,NA
2008,8,23,11,25.744,NA
2008,8,23,12,27.776,NA
2008,8,23,13,29.665,NA
2008,8,23,14,30.142,NA
2008,8,23,15,30.495,NA
2008,8,23,16,29.74,NA
2008,8,23,17,28.072,NA
2008,8,23,18,26.5,NA
2008,8,23,19,23.328,NA
2008,8,23,20,21.151,NA
2008,8,23,21,19.722,NA
2008,8,23,22,18.723,NA
2008,8,23,23,17.891,NA
2008,8,24,0,17.034,NA
2008,8,24,1,16.082,NA
2008,8,24,2,15.509,NA
2008,8,24,3,15.151,NA
2008,8,24,4,14.649,NA
2008,8,24,5,14.242,NA
2008,8,24,6,13.978,NA
2008,8,24,7,15.7,NA
2008,8,24,8,18.699,NA
2008,8,24,9,21.628,NA
2008,8,24,10,25.016,NA
2008,8,24,11,27.136,NA
2008,8,24,12,28.99,NA
2008,8,24,13,30.672,NA
2008,8,24,14,31.433,NA
2008,8,24,15,32.33,NA
2008,8,24,16,32.175,NA
2008,8,24,17,31.561,NA
2008,8,24,18,29.414,NA
2008,8,24,19,25.55,NA
2008,8,24,20,23.352,NA
2008,8,24,21,21.079,NA
2008,8,24,22,19.96,NA
2008,8,24,23,18.699,NA
2008,8,25,0,17.772,NA
2008,8,25,1,16.868,NA
2008,8,25,2,16.153,NA
2008,8,25,3,15.605,NA
2008,8,25,4,14.912,NA
2008,8,25,5,15.223,NA
2008,8,25,6,14.122,NA
2008,8,25,7,15.652,NA
2008,8,25,8,19.722,NA
2008,8,25,9,23.713,NA
2008,8,25,10,26.769,NA
2008,8,25,11,29.14,NA
2008,8,25,12,30.925,NA
2008,8,25,13,32.536,NA
2008,8,25,14,33.053,NA
2008,8,25,15,32.975,NA
2008,8,25,16,31.791,NA
2008,8,25,17,30.117,NA
2008,8,25,18,27.825,NA
2008,8,25,19,24.726,NA
2008,8,25,20,22.513,NA
2008,8,25,21,21.199,NA
2008,8,25,22,19.793,NA
2008,8,25,23,21.676,NA
2008,8,26,0,18.033,NA
2008,8,26,1,15.867,NA
2008,8,26,2,14.936,NA
2008,8,26,3,13.978,NA
2008,8,26,4,13.93,NA
2008,8,26,5,14.601,NA
2008,8,26,6,15.055,NA
2008,8,26,7,17.272,NA
2008,8,26,8,21.819,NA
2008,8,26,9,24.363,NA
2008,8,26,10,26.378,NA
2008,8,26,11,27.899,NA
2008,8,26,12,29.315,NA
2008,8,26,13,30.571,NA
2008,8,26,14,31.153,NA
2008,8,26,15,31.663,NA
2008,8,26,16,30.672,NA
2008,8,26,17,28.568,NA
2008,8,26,18,26.256,NA
2008,8,26,19,23.352,NA
2008,8,26,20,21.39,NA
2008,8,26,21,20.031,NA
2008,8,26,22,19.27,NA
2008,8,26,23,18.247,NA
2008,8,27,0,17.011,NA
2008,8,27,1,16.129,NA
2008,8,27,2,15.414,NA
2008,8,27,3,15.461,NA
2008,8,27,4,15.199,NA
2008,8,27,5,14.337,NA
2008,8,27,6,14.409,NA
2008,8,27,7,15.986,NA
2008,8,27,8,22.465,NA
2008,8,27,9,25.987,NA
2008,8,27,10,29.84,NA
2008,8,27,11,32.355,NA
2008,8,27,12,33.992,NA
2008,8,27,13,35.555,NA
2008,8,27,14,36.173,NA
2008,8,27,15,36.661,NA
2008,8,27,16,35.128,NA
2008,8,27,17,32.021,NA
2008,8,27,18,29.265,NA
2008,8,27,19,25.817,NA
2008,8,27,20,24.171,NA
2008,8,27,21,23.713,NA
2008,8,27,22,22.657,NA
2008,8,27,23,21.199,NA
2008,8,28,0,22.944,NA
2008,8,28,1,27.063,NA
2008,8,28,2,27.628,NA
2008,8,28,3,27.112,NA
2008,8,28,4,23.28,NA
2008,8,28,5,20.936,NA
2008,8,28,6,18.557,NA
2008,8,28,7,25.525,NA
2008,8,28,8,28.444,NA
2008,8,28,9,30.444,NA
2008,8,28,10,32.82,NA
2008,8,28,11,34.124,NA
2008,8,28,12,35.529,NA
2008,8,28,13,37.206,NA
2008,8,28,14,37.866,NA
2008,8,28,15,38.17,NA
2008,8,28,16,37.315,NA
2008,8,28,17,33.73,NA
2008,8,28,18,30.646,NA
2008,8,28,19,27.087,NA
2008,8,28,20,24.677,NA
2008,8,28,21,24.895,NA
2008,8,28,22,26.867,NA
2008,8,28,23,25.695,NA
2008,8,29,0,25.453,NA
2008,8,29,1,23.304,NA
2008,8,29,2,20.746,NA
2008,8,29,3,19.389,NA
2008,8,29,4,18.271,NA
2008,8,29,5,17.415,NA
2008,8,29,6,17.034,NA
2008,8,29,7,17.748,NA
2008,8,29,8,21.485,NA
2008,8,29,9,25.21,NA
2008,8,29,10,30.091,NA
2008,8,29,11,32.794,NA
2008,8,29,12,35.208,NA
2008,8,29,13,37.7,NA
2008,8,29,14,38.365,NA
2008,8,29,15,37.783,NA
2008,8,29,16,37.618,NA
2008,8,29,17,30.52,NA
2008,8,29,18,28.196,NA
2008,8,29,19,25.38,NA
2008,8,29,20,23.352,NA
2008,8,29,21,21.223,NA
2008,8,29,22,19.555,NA
2008,8,29,23,17.843,NA
2008,8,30,0,17.034,NA
2008,8,30,1,16.439,NA
2008,8,30,2,16.939,NA
2008,8,30,3,16.582,NA
2008,8,30,4,16.153,NA
2008,8,30,5,15.223,NA
2008,8,30,6,14.912,NA
2008,8,30,7,16.01,NA
2008,8,30,8,19.032,NA
2008,8,30,9,22.417,NA
2008,8,30,10,24.895,NA
2008,8,30,11,26.549,NA
2008,8,30,12,28.27,NA
2008,8,30,13,29.64,NA
2008,8,30,14,30.824,NA
2008,8,30,15,31.153,NA
2008,8,30,16,31.052,NA
2008,8,30,17,29.215,NA
2008,8,30,18,26.94,NA
2008,8,30,19,23.064,NA
2008,8,30,20,23.16,NA
2008,8,30,21,20.531,NA
2008,8,30,22,18.295,NA
2008,8,30,23,20.722,NA
2008,8,31,0,20.507,NA
2008,8,31,1,19.27,NA
2008,8,31,2,18.343,NA
2008,8,31,3,17.629,NA
2008,8,31,4,16.63,NA
2008,8,31,5,15.342,NA
2008,8,31,6,14.649,NA
2008,8,31,7,15.724,NA
2008,8,31,8,20.246,NA
2008,8,31,9,21.103,NA
2008,8,31,10,22.178,NA
2008,8,31,11,23.184,NA
2008,8,31,12,23.954,NA
2008,8,31,13,24.315,NA
2008,8,31,14,24.726,NA
2008,8,31,15,25.331,NA
2008,8,31,16,25.113,NA
2008,8,31,17,24.05,NA
2008,8,31,18,22.369,NA
2008,8,31,19,19.532,NA
2008,8,31,20,17.391,NA
2008,8,31,21,16.463,NA
2008,8,31,22,16.344,NA
2008,8,31,23,18.747,NA
2008,9,1,0,20.198,NA
2008,9,1,1,19.888,NA
2008,9,1,2,19.199,NA
2008,9,1,3,18.985,NA
2008,9,1,4,18.152,NA
2008,9,1,5,17.534,NA
